website,email,phone,contacts.vk,contacts.instagram,contacts.facebook,avatar,schedule,label,location,metroStation,category,price.title,rating,parking,equipment,novice,children,description,workTime,facilities,special
http://ok.ru/group52523880153183,,,https://ok.ru/dk?cmd=logExternal&st.cmd=logExternal&st.sig=VQH4G4O_HnwBwRKNjbcf-FbZsR2joGVyL143_Dn9EX4&st.link=https%3A%2F%2Fvk.com%2Fvvkucherenko&st.name=externalLinkRedirect&st.tid=66964945040735&st._aid=WideFeed_openLink,,,https://i.mycdn.me/i?r=AzGBqNaF5OQp2lMpnhRx4DEFiB1bDauVVpl1tmeWMJT1riPK78DvFuGwxaG1OhhVNuU,,"Школа Фигурного Катания ""МАСТЕР-КЛАСС"" г. Чехов","ул. Садовническая, д. 24, строение 7",Новокузнецкая,sport,200,0,false,true,false,false,,,,
http://basketballterritory.ru/,mail@newbasket.ru,89104676043,https://vk.com/basketterritory,https://instagram.com/basketterritory?igshid=1xtaddj3c34io,https://www.facebook.com/basketterritory/,https://sun9-54.userapi.com/c854428/v854428657/19a566/eoH4Ayv-IGw.jpg?ava=1,,Баскетбольный лагерь «Территория баскетбола»,"Олимпийская улица, 4",Новокузнецкая,sport_game,200,0,false,true,false,false,,,,
http://thaiboxing.ru,wpfl@list.ru,89150064372,https://vk.com/academy_muaythai,https://www.instagram.com/amt/,https://www.facebook.com/academymuaythai,https://sun9-9.userapi.com/c845419/v845419624/1a28a9/aP9ih8QQuwk.jpg?ava=1,http://thaiboxing.ru/raspisanie.html,THAI BOXING | Академия Муай Тай - Москва,Академическая Б. ул.38,Новокузнецкая,sport_wrestling,200,0,false,true,false,false,,,,
http://novikov.music.mos.ru/,dmshnovikova@culture.mos.ru,84956745692,,,,,https://novikov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Г. Новикова»,Академическая Б. ул.39,Новокузнецкая,music,200,0,false,true,false,false,,,,
http://extrimpower.ru,boxsila@mail.ru,84956496423,https://vk.com/mirboksa,https://instagram.com/udarnik_boxing/,http://www.facebook.com/mirboksa,http://extrimpower.ru/images/o_klube/sektsia-boksa-v-moskve-shkola-boksa-udarnik.jpg https://sun1-17.userapi.com/c638521/v638521848/2ae68/WSfK5FQYkFw.jpg?ava=1,http://extrimpower.ru/raspisanie-i-tseny,Секция бокса в Москве «Ударник» - тренировки по боксу,Большая Семеновская улица д. 42,Электрозаводская,sport_wrestling,200,0,false,true,false,false,,,,
http://easy.run/,1701@easy.run,,https://vk.com/easyrun,https://www.instagram.com/easy.run/,https://www.facebook.com/easyrunrun,https://sun9-64.userapi.com/c638717/v638717200/524b6/OEH5-DL2Vz0.jpg?ava=1,,"Бег, велоспорт, плавание, йога, советы по ЗОЖ","Easy.run - бег, велоспорт, плавание, йога",Электрозаводская,sport,200,0,false,true,false,false,,,,
https://www.balletlpp.com/,info@balletlpp.com,,https://vk.com/balletlpp,https://www.instagram.com/ballet.lpp_moscow/,https://www.facebook.com/balletlpp/,"https://static.wixstatic.com/media/0aa51a_7fdb270764bd4a5f9f8bc6d53b3ff3f9%7Emv2_d_5527_3587_s_4_2.jpg/v1/fit/w_2500,h_1330,al_c/0aa51a_7fdb270764bd4a5f9f8bc6d53b3ff3f9%7Emv2_d_5527_3587_s_4_2.jpg https://sun9-44.userapi.com/c824503/v824503361/167a01/0rqnwvrUliY.jpg?ava=1",,Школа балета для детей и взрослых Le Premier Pas,"Азовская ул., 32",Электрозаводская,dance,200,0,false,true,false,false,,,,
https://lyadov.music.mos.ru/,dmshlyadova@culture.mos.ru,84957777777,,,,https://lyadov.music.mos.ru/upload/iblock/494/05.04.20_site.jpg,https://lyadov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.К. Лядова»,"Азовская ул., 33",Электрозаводская,music,200,0,false,true,false,false,,,,
http://rokaclub.ru/,reklama@jumpica.ru,89262354679,https://vk.com/public142789954,https://www.instagram.com/rokajudo/,https://www.facebook.com/rokajudo/,,http://rokaclub.ru/raspisanie.html,Школа комплексного развития РОКА ДЗЮДО основана в 1998 году,"Азовская ул., 34",Электрозаводская,sport_wrestling,200,0,false,true,false,false,,,,
https://studiogrig.ru/,grigorysha24@mail.ru,89175733833,https://vk.com/club130783116,https://www.instagram.com/StudioGrig/,https://www.facebook.com/%D0%A1%D1%82%D1%83%D0%B4%D0%B8%D1%8F-%D0%9E%D0%BB%D1%8C%D0%B3%D0%B8-%D0%93%D1%80%D0%B8%D0%B3-644124972449230/,https://sun9-40.userapi.com/c840122/v840122146/669b8/qYSepwrvJW8.jpg?ava=1,,"Студия танцев ""Grig Studio"" в Москве: студия хореографии и одежда для танцев",Хамовнический Вал 24,Спортивная,dance,200,0,false,true,false,false,,,,
http://www.icewolves.ru,press@icewolves.ru,84951378811,https://vk.com/icewolves_official,https://www.instagram.com/ice_wolves/,http://www.facebook.com/icewolves.ru/,http://www.icewolves.ru/wp-content/uploads/2019/12/udPesahEroc.jpg https://sun9-19.userapi.com/c845521/v845521714/14b59/eq7G_hVke5Y.jpg?ava=1,,"ХК ""Ледяные Волки"" – Сайт любительского хоккейного клуба ""Ледяные Волки""",Хамовнический Вал 25,Спортивная,sport_game,200,0,false,true,false,false,,,,
http://tariverdiev.music.mos.ru/,uslugi@mos.ru,84951059691,,,,,https://tariverdiev.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени М.Л. Таривердиева»,Хамовнический Вал 26,Спортивная,music,200,0,false,true,false,false,,,,
https://combat-sambo.tiu.ru,support@tiu.ru,88005555053,https://vk.com/share.php?url=https://combat-sambo.tiu.ru/&image=https://images.ru.prom.st/357424490_w100_h100_357424490.jpg,,https://www.facebook.com/share.php?u=https://combat-sambo.tiu.ru/,,,"""Боевое Самбо / Combat Sambo""",Хамовнический Вал 27,Спортивная,sport_wrestling,200,0,false,true,false,false,,,,
http://hustledance.ru,Rating@Mail.ru,84957772123,,,,,http://hustledance.ru/raspisanie-zanjatij,Главная - Танцевальный клуб Движение,Хамовнический Вал 28,Спортивная,dance,200,0,false,true,false,false,,,,
http://www.2015kallista.com,2015kallista@mail.ru,89099105425,,,https://www.facebook.com/zelenogradsports/,http://www.2015kallista.com/images/photo/36200b6f-b061-426c-b64a-5c3b88ed38c8.jpeg,,Центр единоборств Каллиста Зеленоград,Хамовнический Вал 29,,sport_wrestling,200,0,false,true,false,false,,,,
http://www.100fit.ru,info@100fit.ru,89671324233,https://vk.com/fitness100,https://www.instagram.com/100fit/,https://www.facebook.com/fitness100,https://sun9-29.userapi.com/c857420/v857420462/1e5f43/7hyeuf7ifu8.jpg?ava=1,,"Фитнес-центр 100% | Фитнес клуб в Москве (Солнцево, ЮЗАО)","МКАД, 47-й километр, вл31с1",Говорово,sport,200,0,false,true,false,false,,,,
http://silovoekatanie.ru,skatanie@mail.ru,89260273336,https://vk.com/silovoe_katanie,https://www.instagram.com/coach_shusterman,https://www.facebook.com/SilovoeKatanieMSK/,https://sun9-44.userapi.com/c626522/v626522366/4c840/hWzVB9CJRgY.jpg?ava=1,https://silovoekatanie.ru/raspisanie-zanyatij,Силовое Катание - Мы учим хоккеистов быть лучшими!,"МКАД, 47-й километр, вл31с2",Говорово,sport_game,200,0,false,true,false,false,,,,
http://andreev.music.mos.ru/,msh_andreev@mail.ru,84959422133,,,,,,ГБУДО г. Москвы «Детская музыкальная школа имени В.В. Андреева»,"МКАД, 47-й километр, вл31с3",Говорово,music,200,0,false,true,false,false,,,,
http://www.waterpolo.ru,waterpolo@ngs.ru,89787220335,,,,https://waterpolo.ru/images/news/placeholder.png,,Федерация Водного Поло России,,Говорово,sport_water,200,0,false,true,false,false,,,,
http://rusboxing.ru,press@rusboxing.ru,89787220335,https://vk.com/club148618057,https://www.instagram.com/russianboxingfederation/,https://www.facebook.com/groups/russianboxing/?ref=ts&fref=ts,https://sun1-26.userapi.com/c836625/v836625615/64518/PCV84UEMv_Y.jpg?ava=1,http://rusboxing.ru/calendar/,Федерация Бокса России,"Лужнецкая набережная, 8с1",Воробьёвы горы,sport_wrestling,200,0,false,true,false,false,,,,
http://polomokauto.net/,mail@fiatexpert.ru,89787220335,,,,https://fiatexpert.ru/assets/images/car-service-fiat.jpg,https://fiatexpert.ru/ceny-na-obsluzhivanie-fiat-ducato/,Ремонт Фиат Дукато в Москве. Автосервис Fiat Ducato,"Лужнецкая набережная, 8с2",Воробьёвы горы,other,200,0,false,true,false,false,,,,
http://www.renardance.ru/,renardance@mail.ru,89787220335,,https://www.instagram.com/renar.dance/,https://www.facebook.com/profile.php?id=100001770042144&fref=ts,http://www.renardance.ru/photo/ballet/ballet_3_1_s.jpg,,Школа танцев RenarDance в Москве,"Лужнецкая набережная, 8с3",Воробьёвы горы,dance,200,0,false,true,false,false,,,,
http://bokseru.ru/,torpedo@bokseru.ru,89787220335,http://vk.com/bokseruru,http://instagram.com/torpedobox,https://www.facebook.com/torpedobox,https://sun9-4.userapi.com/c844321/v844321595/d178a/pzLtf9YCW74.jpg?ava=1,http://bokseru.ru/raspisanie/,"Школа бокса ТОРПЕДО Москва, официальный сайт секции бокса в Москве для детей и взрослых.",Восточная ул.,Воробьёвы горы,sport_wrestling,200,0,false,true,false,false,,,,
http://ballet-reverence.ru/,lissa2807@mail.ru,89787220335,https://vk.com/balletreverence,https://www.instagram.com/reverence_ballet_school/,https://www.facebook.com/%D0%91%D0%B0%D0%BB%D0%B5%D1%82%D0%BD%D0%B0%D1%8F-%D1%88%D0%BA%D0%BE%D0%BB%D0%B0-%D0%A0%D0%B5%D0%B2%D0%B5%D1%80%D0%B0%D0%BD%D1%81-721558947913085/,https://sun1-47.userapi.com/Rf_acIt49IE4pErvvIkTKi_Td-NkdOsHYTHPYw/S7PCHUbBkEM.jpg?ava=1,,"Балет для взрозлых | Москва | Балетная школа ""Реверанс""",,Воробьёвы горы,dance,200,0,false,true,false,false,,,,
http://www.svk-club.ru/,u002F2514126da2264b6493407785cfb0aeaa@sentry-head.rambler.ru,89787220335,https://vk.com/public128643810,https://www.instagram.com/cntsovremennik/,https://www.facebook.com/groups/770216936453220/,,http://www.svk-club.ru/schedule.html,"Детско-подростковый клуб Современник | Настольный теннис, дартс, бодибилдинг, шахматы, карате",,Воробьёвы горы,sport_game,200,0,false,true,false,false,,,,
http://www.amadeus-show.ru/,amadeus-show@mail.ru,89787220335,https://vk.com/amadeus_show,https://www.instagram.com/amadeus_show/,https://www.facebook.com/showamadeus/,https://sun1-95.userapi.com/KblxHeNN6U8NDVvJRJnCWVRZXYCGfcE5Xm5-Yg/i3a1m_7jglg.jpg?ava=1,,Шоу-балет Амадеус - танцевальные программы в Москве,,Воробьёвы горы,dance,200,0,false,true,false,false,,,,
https://www.hckatusha.com/,hckatusha@rambler.ru,89787220335,https://vk.com/hckatusha,https://instagram.com/hckatusha,,"https://static.wixstatic.com/media/eeb75e_bd70858787874327a413016771811cf8~mv2.jpg/v1/fill/w_591,h_591,al_c/eeb75e_bd70858787874327a413016771811cf8~mv2.jpg https://sun9-61.userapi.com/c836525/v836525880/64f67/_1BP-V4YJQk.jpg?ava=1",,"Хоккей | Хоккейный Клуб ""Катюша"" | Москва",район Орехово-Борисово Южное,Орехово,sport_game,200,0,false,true,false,false,,,,
http://www.badm.ru,info@badm.ru,89787220335,http://vk.com/club89858131,,https://www.facebook.com/rus.badminton,https://sun9-47.userapi.com/c621726/v621726886/175ce/9bTn-KTQ5z8.jpg?ava=1,,Национальная Федерация Бадминтона России,,Университет,sport_game,200,0,false,true,false,false,,,,
http://universal-public.ru,info@universal-public.ru,89787220335,,,,,,"Школа брейк данса, хип-хопа, хастла и грязные танцы. Школа Танцев в Москве ""UNIVERSAL-PUBLIC""",,Университет,dance,200,0,false,true,false,false,,,,
http://91.music.mos.ru,uslugi@mos.ru,89787220335,,,,https://91.music.mos.ru/upload/iblock/0d5/logotip_03_.jpg,https://91.music.mos.ru/education_activities/schedule/,"ГБУДО города Москвы ""Детская музыкальная школа №91""",,Университет,music,200,0,false,true,false,false,,,,
http://sch113uz.mskobr.ru,113@edu.mos.ru,89787220335,,,,,https://sch113uz.mskobr.ru/obrazovanie/raspisanie-zvonkov,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 113""",Шипиловский проезд 58,Университет,other,200,0,false,true,false,false,,,,
http://mosathletics.ru,anon@athleticsintegrity.org,89787220335,https://vk.com/mosathletics.federation,https://www.instagram.com/mosathletics_federation/,https://www.facebook.com/groups/mosathletics.federation,https://sun9-58.userapi.com/c624918/v624918309/1feb1/Z3a4cc3-NgA.jpg?ava=1,,Московская лёгкая атлетика — Федерация лёгкой атлетики Москвы,Шипиловский проезд 59,Университет,sport,200,0,false,true,false,false,,,,
http://topdancer.ru,,,https://vk.com/club44278665,,http://facebook.com/openairs1/,http://topdancer.ru/images/disco/openair_130.jpg https://sun9-32.userapi.com/c307912/g44278665/d_de08b330.jpg?ava=1,,Хастл дискотеки и диджеи Москвы и России,Шипиловский проезд 60,Первомайская,dance,200,0,false,true,false,false,,,,
http://schoolballet.com,support@schoolballet.com,89119202522,https://vk.com/scholl_ballet,https://www.instagram.com/rusballet_official/,https://www.facebook.com/schballet/?business_id=147553772553529,https://schoolballet.com/Content/ballet/img/ballet_logo.png https://sun1-87.userapi.com/taKg6AnSe2VYx2IYNwkqd2YpUXfI0FVNnop4ow/AyuYutNhJz0.jpg?ava=1,,Детская школа «Русский балет»,Шипиловский проезд 61,Первомайская,dance,350,0,false,true,false,false,,,,
http://ckachat-chess.ru,Rating@Mail.ru,84994502779,,,,http://ckachat-chess.ru/wp-content/uploads/2020/04/sistemy-avtopoliva.jpg,,Шахматы,Шипиловский проезд 62,Первомайская,sport_game,350,0,false,true,true,false,,,,
http://katok.top,info@katok.top,89151074664,https://vk.com/navershiny,https://www.instagram.com/msk_vershina/,https://www.facebook.com/mskvershina,https://sun9-39.userapi.com/c853516/v853516392/16f0f8/wsK9J_anoPU.jpg?ava=1,,СК «Вершина»,Шипиловский проезд 63,Первомайская,sport_game,350,0,false,true,true,false,,,,
http://www.panterabasket.com,info@panterabasket.com,,,,,,,Баскетбольный клуб Пантера (Москва),Шипиловский проезд 64,Первомайская,sport_game,350,0,false,true,true,false,,,,
https://icefusion.ru/,info@icefusion.ru,,https://vk.com/icefusion,https://www.instagram.com/icefusion_/,https://www.facebook.com/IceFusionTrainingCenter,https://icefusion.ru/wp-content/uploads/2018/08/Logo_ice-771x1024.png https://sun9-32.userapi.com/c848416/v848416878/6ff93/veh-FMNEBQk.jpg?ava=1,,Школа фигурного катания и хоккея,"ул. Кржижановского, 31",Профсоюзная,sport_winter,350,0,false,true,true,false,,,,
http://www.rugby-tushino.ru,rugby_tushino@mail.ru,84957777777,,,,,,ГБУ «СШОР № 103 «Южное Тушино» Москомспорта,"ул. Кржижановского, 32",,sport,350,0,false,true,true,false,,,,
http://premier-football.ru/,shop@premier-football.ru,89055426097,http://vk.com/premierfootball,https://www.instagram.com/premierfootballrussia/,https://www.facebook.com/PremierFootballRussia/,https://sun9-13.userapi.com/c850136/v850136422/be192/vAS-SIVGrFQ.jpg?ava=1,,ПРЕМЬЕР ФУТБОЛ,"ул. Б.Каменщики, д.6",,sport_game,350,0,false,true,true,false,,,,
http://www.zebrafitness.ru,pr@zebrafitness.ru,84959267171,http://vk.com/zebrafit,,https://www.facebook.com/groups/zebrafitness/?ref=ts&fref=ts,https://sun9-61.userapi.com/c845219/v845219859/aff12/u01d4JEItFk.jpg?ava=1,http://zebrafitness.ru/schedule/,Фитнес-клуб на братиславской: тренажерное оборудование 24 часа в сутки,улица Перерва дом 43 к. 1,Братиславская,sport,350,0,false,true,true,false,,,,
http://www.championika.ru,pr@championika.ru,84994907895,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике",улица Перерва дом 43 к. 2,,sport_game,350,0,false,true,true,false,,,,
http://www.integral.football,football.integral@gmail.com,84993981510,https://vk.com/integral_football,https://www.instagram.com/integral_football/,https://www.facebook.com/%D0%A6%D0%9F%D0%AE%D0%A4-%D0%98%D0%BD%D1%82%D0%B5%D0%B3%D1%80%D0%B0%D0%BB-174909196479056/,https://integral.football/wp-content/uploads/2020/04/hBGUxfRDe-c-323x334.jpg https://sun9-19.userapi.com/c855136/v855136553/1bd288/cb6925K0nNI.jpg?ava=1,https://integral.football/ploshhadki-raspisanie/,Футбольная секция для детей в Москве,"Барклая, 5а",Багратионовская,sport_game,350,0,false,true,true,false,,,,
http://goldstar-dance.ru,goldstardance@mail.ru,89150878643,http://vk.com/goldstardance,https://instagram.com/ballroom_dance_moscow/,https://www.facebook.com/goldstardanceru,,,Школа бальных танцев в Москве,"Барклая, 5а",Нагорная,dance,350,0,false,true,true,false,,,,
http://www.sambo-70.ru/,,,,,,http://XN---70-5CDF9DPU.XN--P1AI/file_handler.php?image=24768,,Самбо-70 - Добро пожаловать!,"Барклая, 5а",Нагорная,sport_wrestling,350,0,false,true,true,false,,,,
http://gershwin.music.mos.ru/,dmshgershvina@culture.mos.ru,88007070053,,,,,https://gershwin.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Дж. Гершвина»,"Барклая, 5а",Нагорная,music,350,0,false,true,true,false,,,,
http://master.judo-zao.ru,judo-zao@ya.ru,89259105696,https://vk.com/judokaisei,https://instagram.com/judokaisei,https://facebook.com/judokaisei,https://sun9-53.userapi.com/c624227/v624227376/2ee99/9RTlJCmKy00.jpg?ava=1,,Клуб ДЗЮДО «Мастер»,"улица Маршала Неделина, 34к1",Нагорная,sport_wrestling,350,0,false,true,true,false,,,,
http://innovation-hc.ru/,info@innovation-hc.ru,84957673099,https://vk.com/innovationhc,https://www.instagram.com/innovationhc/,https://www.facebook.com/innovation.hc/,https://innovation-hc.ru/assets/images/pole.jpg https://sun9-70.userapi.com/c636328/v636328038/5dcfb/DGRe2yC2W0k.jpg?ava=1,https://innovation-hc.ru/raspisanie.html,Крытый каток в Москве: Innovation hockey center,Бережковская набережная дом 20 стр. 6,Нагорная,sport_winter,350,0,false,true,true,false,,,,
http://www.hustledance.ru,Rating@Mail.ru,84957772123,,,,,http://www.hustledance.ru/raspisanie-zanjatij,Главная - Танцевальный клуб Движение,Бережковская набережная дом 20 стр. 7,Нагорная,dance,350,0,false,true,true,false,,,,
http://kitek.org/,89032858851@mail.ru,89032858851,https://vk.com/kitek_boxing_club,https://instagram.com/kitek.boxing/,,https://sun9-68.userapi.com/c840329/v840329430/88bd7/dNv3lT5lBpQ.jpg?ava=1,http://kitek.org/tseny/,"Школа бокса Китэк в Москве, кикбоксинг, тайский бокс","Открытое ш., д.15, стр.21",Нагорная,sport_wrestling,350,0,false,true,true,false,,,,
http://haydn.music.mos.ru/,haydn.dmsh@mail.ru,84957027721,https://vk.com/haydn.dmsh,https://www.instagram.com/haydn.dmsh,https://www.facebook.com/haydndmsh,https://sun9-58.userapi.com/c850336/v850336832/30f95/XzulVY_PoFk.jpg?ava=1,https://haydn.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Йозефа Гайдна»,"ул. Новокосинская, 26",Нагорная,music,350,0,false,true,true,false,,,,
http://www.luxballet.com,LuxBallet@mail.ru,89164343651,https://vk.com/luxballet,https://www.instagram.com/luxballet,,https://sun1-21.userapi.com/bg88zRT5txVjeSW9Nq0prvHM_ajhZ-DxE9sqKw/Ofg93EA_pPs.jpg?ava=1,,Классический балет на заказ | LuxBallet | Москва,"ул. Новокосинская, 27",Бульвар Дмитрия Донского,dance,350,0,false,true,true,false,,,,
http://footballreview.ru/futsal/,support@masterhost.ru,,,,,,,[.m] masterhost - профессиональный хостинг сайта,"ул. Новокосинская, 28",Бульвар Дмитрия Донского,other,2250,0,false,true,true,false,,,,
http://west-hollywood.wix.com/express,Info@mysite.com,84957732214,http://vk.com/club20550849,,https://www.facebook.com/groups/519355011739861/,https://sun9-42.userapi.com/c9956/g20550849/b_45b4e0ef.jpg?ava=1,https://west-hollywood.wixsite.com/express/raspisanie,Школа танца Экспресс Москва ул. Ярцевская 7а/2,"ул. Новокосинская, 29",Бульвар Дмитрия Донского,dance,2250,0,false,true,true,false,,,,
http://volleyball.businesschampions.ru/,liga@businesschampions.ru,89169675574,,,,http://volleyball.businesschampions.ru/nox-themes/volleyball/images/logo.png,http://volleyball.businesschampions.ru/season-19/cup/schedule,«ЛИГА ЧЕМПИОНОВ БИЗНЕСА» - крупнейший корпоративный турнир по волейболу,"ул. Новокосинская, 30",Бульвар Дмитрия Донского,sport_game,2250,0,false,true,true,false,,,,
http://balletfederation.com/,,84992482166,,,,http://balletfederation.com//wp-content/uploads/2016/09/76_v2.png,,Международная федерация балетных конкурсов – МФБК,"ул. Новокосинская, 31",Бульвар Дмитрия Донского,dance,2250,0,false,true,true,false,,,,
http://sport1420.jimdo.com,,,,,http://www.facebook.com/sharer.php?u=https://sport1420.jimdofree.com/&t=%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0%D1%8F,,,Самая тяжелая работа - это работа над собой!,"ул. Новокосинская, 32",Бульвар Дмитрия Донского,sport,2250,0,false,false,true,false,,,,
http://kurnyavkabox.ru,,89164373851,https://vk.com/boxmoscow,,https://www.facebook.com/,https://sun9-49.userapi.com/c637231/v637231355/32082/DiokZ5sdpoo.jpg?ava=1,,"Боксерский клуб чемпиона мира Андрея Курнявка, Москва","ул. Новокосинская, 34",Бульвар Дмитрия Донского,sport_wrestling,2250,0,false,false,true,false,,,,
http://www.алх.рф,test@test.ru,84957303000,https://vk.com/ivanthockey,https://www.instagram.com/rfhockey.ru/,https://www.facebook.com/AmateurHockeyAssociation/,https://sun9-60.userapi.com/c639218/v639218249/492b3/vDUdHckOqmo.jpg?ava=1,,Ассоциация Любительского Хоккея,,,sport_game,2250,0,false,false,true,false,,,,
https://khachaturian.music.mos.ru/,info@hrculturemos.ru,84954557776,,,,,https://khachaturian.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.И. Хачатуряна»,,,music,2250,0,false,false,true,false,,,,
http://husbasket.ru,info@husbasket.ru,,https://vk.com/husbasket1,https://www.instagram.com/husbasket1/,,https://sun1-19.userapi.com/kpTmvNBxv3w3VU3NAnQtn_sH15jetBYDNlveUQ/lyEaCRKPHAM.jpg?ava=1,,Главная | Спортивная академия Хаски,"улица Перерва, 41к2",Братиславская,sport,2250,0,false,false,false,false,,,,
http://fightjab.ru/,fightjab@gmail.com,89774440898,https://vk.com/public89167196,https://instagram.com/fight_jab,https://www.facebook.com/jab.box.9,http://fightjab.ru/wp-content/uploads/2017/10/jab_video_cover.jpg,http://fightjab.ru/raspisanie/,Клуб бокса в Москве ДЖЕБ,"улица Перерва, 41к3",Аннино,sport_wrestling,2250,0,false,false,false,false,,,,
http://artobolevskaya.music.mos.ru,dmshartobolevskoy@culture.mos.ru,88007070053,,,,,https://artobolevskaya.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Д. Артоболевской»,"улица Перерва, 41к4",Аннино,music,2250,0,false,false,false,false,,,,
http://www.Mosvolley.com,mosvolley@gmail.com,4798691814,https://vk.com/mos_volley,https://www.instagram.com/mosvolley,https://www.facebook.com/MosVolley,https://sun9-3.userapi.com/c834103/v834103958/18601/rj8seXxkNlY.jpg?ava=1,,МосВолей — Московский волейбол,"улица Перерва, 41к5",Аннино,sport_game,2250,0,false,false,false,false,,,,
http://www.tigrisfight.ru,mma_tigris@bk.ru,89859134516,https://vk.com/tigrismma,https://www.instagram.com/tigris_mma/,,https://i0.wp.com/www.tigrisfight.ru/wp-content/uploads/2019/10/IMG_8640-300x200.jpg?resize=532%2C354 https://sun9-13.userapi.com/c853516/v853516654/18b5f4/y2MlPR38ipY.jpg?ava=1,https://www.tigrisfight.ru/raspisanie/,Секция единоборств в Москве,"Алтуфьевское шоссе, 72",Аннино,sport_wrestling,2250,0,false,false,false,false,,,,
http://moscowboxing.ru/,info@moscowboxing.ru,89999999999,https://vk.com/moscowboxing,https://www.instagram.com/moscowboxing.ru/,https://www.facebook.com/moscowboxing,https://sun9-71.userapi.com/c624218/v624218847/1e9da/Df1zoxQmVQc.jpg?ava=1,https://moscowboxing.ru/ceny,Секция бокса в Москве - Клуб бокса Moscowboxing,"Алтуфьевское шоссе, 73",Аннино,sport_wrestling,2250,0,false,false,false,false,,,,
https://www.hockeyinheart.com/,hockeyinheart@gmail.com,89251769216,https://vk.com/hockey_games,https://www.instagram.com/hockey_in_heart/,,https://sun9-38.userapi.com/c856020/v856020719/e8de4/ltUypZ1vT6U.jpg?ava=1,,Хоккей в Сердце,"Алтуфьевское шоссе, 74",Аннино,sport_game,2250,0,false,false,false,false,,,,
http://www.yafootball.ru,facebook-30@2x.png,84993909298,https://vk.com/album-114273085_249919241,https://www.instagram.com/yafootball.ru/,https://www.facebook.com/groups/yafootball2015,"https://static.wixstatic.com/media/9b0cf5_48ca2f7a58214a019f739b283b458895.jpg/v1/fit/w_2500,h_1330,al_c/9b0cf5_48ca2f7a58214a019f739b283b458895.jpg ",,Школа футбола Москва Я-футбол,"Алтуфьевское шоссе, 75",Аннино,sport_game,2250,0,false,false,false,false,,,,
https://www.sambo70.com,,,https://vk.com/sambo70julebino,https://www.instagram.com/sambo70julebino/,,"https://static.wixstatic.com/media/8324f2_0d706003356e43bbbf0be4dd2c667d5c~mv2_d_5472_3648_s_4_2.jpg/v1/fill/w_275,h_183,al_c,q_80,usm_0.66_1.00_0.01,blur_2/8324f2_0d706003356e43bbbf0be4dd2c667d5c~mv2_d_5472_3648_s_4_2.jpg https://sun9-5.userapi.com/c836531/v836531578/240df/3HW_dkS7s14.jpg?ava=1",,"Самбо-70 ""Жулебино"" | Самбо и дзюдо для детей от 5 лет | Москва",ул.Привольная 41,Аннино,sport_wrestling,2250,0,false,false,false,false,,,,
http://www.rusathletics.com,info@rusathletics.com,89807443318,https://vk.com/rusathleticscom,,https://www.facebook.com/RusAthletics/,https://sun9-27.userapi.com/c841524/v841524326/dc3/xjlLWi5HaGc.jpg?ava=1,http://www.rusathletics.com/sor/calendar.4575.htm,RusAthletics – Легкая атлетика России,ул.Привольная 42,Аннино,sport,2250,0,false,false,false,false,,,,
http://www.nosovschool.ru,info@nosovschool.ru,89636904994,http://vk.com/nosovschool2014,https://www.instagram.com/nosovschool.ru/?hl=ru,http://www.facebook.com/nosovschool,,http://www.nosovschool.ru/schedule/,Школа боевых искусств Дмитрия Носова,ул.Привольная 43,Аннино,sport_wrestling,2250,0,false,false,false,false,,,,
https://www.laskadi.com,a.lagutina@laskadi.com,89663645898,https://vk.com/laskadi,https://www.instagram.com/la_skadi_life/,,https://sun9-70.userapi.com/c638220/v638220923/4b2f4/l7GPThhI6js.jpg?ava=1,,Шоу-балет,ул.Привольная 44,Старокачалоская,dance,2250,0,false,false,false,false,,,,
http://artobolevskaya.music.mos.ru/,dmshartobolevskoy@culture.mos.ru,84999771629,,,,,https://artobolevskaya.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Д. Артоболевской»,ул.Привольная 45,Старокачалоская,music,2250,0,false,false,false,false,,,,
http://www.hustledance.ru/,Rating@Mail.ru,84957772123,,,,,http://www.hustledance.ru/raspisanie-zanjatij,Главная - Танцевальный клуб Движение,ул.Привольная 46,Старокачалоская,dance,2250,0,false,false,false,false,,,,
